id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0001543,1,2016-01-07 02:37:02,2016-01-07 02:42:47,1,-73.984230041503906,40.761371612548828,-73.971000671386719,40.751628875732422,N,345
id0001545,2,2016-03-28 10:59:52,2016-03-28 11:07:49,3,-73.984977722167969,40.748138427734375,-73.99884033203125,40.739810943603516,N,477
id0001546,2,2016-02-11 19:11:33,2016-02-11 19:12:54,5,-73.954109191894531,40.778461456298828,-73.951911926269531,40.781631469726563,N,81
id0001549,2,2016-05-29 16:14:22,2016-05-29 16:24:34,2,-73.86322021484375,40.769908905029297,-73.903152465820313,40.746170043945313,N,612
id0001564,2,2016-02-16 14:41:50,2016-02-16 15:01:17,6,-74.005630493164062,40.706020355224609,-73.969642639160156,40.748943328857422,N,1167
id0001569,1,2016-02-06 12:35:26,2016-02-06 12:49:07,1,-73.99090576171875,40.728111267089844,-73.961036682128906,40.760757446289062,N,821
id0001570,2,2016-03-22 03:36:52,2016-03-22 03:43:23,1,-73.989349365234375,40.773120880126953,-73.971527099609375,40.794540405273438,N,391
id0001572,1,2016-04-02 18:16:45,2016-04-02 18:45:17,1,-73.978446960449219,40.78814697265625,-73.9791259765625,40.747081756591797,N,1712
id0001575,1,2016-03-25 09:26:14,2016-03-25 09:33:07,3,-73.939735412597656,40.794200897216797,-73.951919555664062,40.791221618652344,N,413
id0001578,1,2016-05-15 21:59:48,2016-05-15 22:23:31,2,-73.985359191894531,40.746780395507813,-73.947067260742187,40.764781951904297,N,1423
id0001582,1,2016-01-22 09:35:55,2016-01-22 09:58:12,1,-73.991195678710938,40.749668121337891,-73.972000122070313,40.756202697753906,N,1337
id0001583,2,2016-06-30 07:52:42,2016-06-30 08:05:11,1,-73.964210510253906,40.760951995849609,-73.97650146484375,40.739658355712891,N,749
id0001584,2,2016-02-20 14:34:45,2016-02-20 14:48:39,1,-73.980339050292969,40.751670837402344,-73.992263793945313,40.74932861328125,N,834
id0001586,1,2016-02-13 16:33:50,2016-02-13 16:51:13,1,-73.979194641113281,40.74566650390625,-74.008285522460937,40.713180541992188,N,1043
id0001587,1,2016-05-12 19:14:50,2016-05-12 19:26:53,1,-73.974685668945313,40.758785247802734,-73.9793701171875,40.772754669189453,Y,723
id0001594,1,2016-05-07 02:32:12,2016-05-07 02:40:26,1,-73.975273132324219,40.74957275390625,-73.989128112792969,40.743045806884766,N,494
id0001595,2,2016-04-14 06:29:17,2016-04-14 06:40:54,1,-73.980209350585938,40.730419158935547,-73.971580505371094,40.76361083984375,N,697
id0001596,2,2016-03-21 09:51:33,2016-03-21 10:04:32,1,-73.987625122070313,40.749771118164063,-73.977882385253906,40.742401123046875,N,779
id0001598,1,2016-01-17 22:24:22,2016-01-17 22:38:07,1,-73.992439270019531,40.698825836181641,-73.998443603515625,40.646255493164063,N,825
id0001601,2,2016-03-20 00:47:05,2016-03-20 00:50:20,3,-74.006446838378906,40.734355926513672,-74.008979797363281,40.738056182861328,N,195
id0001604,2,2016-06-26 10:16:05,2016-06-26 10:25:34,1,-73.984870910644531,40.728092193603516,-73.979713439941406,40.749233245849609,N,569
id0001606,1,2016-06-11 00:06:45,2016-06-11 00:15:08,1,-73.963432312011719,40.7745361328125,-73.982032775878906,40.771774291992187,N,503
id0001607,1,2016-05-31 21:37:25,2016-05-31 22:20:25,1,-73.969490051269531,40.689521789550781,-73.937423706054687,40.824230194091797,N,2580
id0001609,1,2016-06-23 21:14:26,2016-06-23 21:29:04,2,-73.994392395019531,40.7513427734375,-73.984634399414062,40.732883453369141,N,878
id0001612,2,2016-04-13 07:26:02,2016-04-13 07:43:27,6,-74.009567260742188,40.721466064453125,-73.977363586425781,40.75042724609375,N,1045
id0001615,1,2016-05-04 11:01:44,2016-05-04 11:25:31,1,-74.005279541015625,40.722354888916016,-74.001716613769531,40.756443023681641,N,1427
id0001618,2,2016-04-05 22:58:14,2016-04-05 23:07:08,1,-73.989051818847656,40.721561431884766,-74.005668640136719,40.709178924560547,N,534
id0001624,2,2016-04-30 13:08:20,2016-04-30 13:19:19,2,-73.958450317382813,40.781478881835938,-73.945159912109375,40.773670196533203,N,659
id0001626,1,2016-03-14 20:19:52,2016-03-14 20:30:35,1,-73.973289489746094,40.758552551269531,-73.955810546875,40.777053833007813,N,643
id0001635,1,2016-01-23 01:11:31,2016-01-23 01:16:51,4,-73.987808227539062,40.728839874267578,-73.980964660644531,40.729671478271484,N,320
id0001636,2,2016-03-19 22:52:18,2016-03-19 22:57:31,5,-73.979843139648438,40.775920867919922,-73.978271484375,40.766490936279297,N,313
id0001637,2,2016-05-25 07:15:50,2016-05-25 07:34:34,2,-73.990036010742188,40.719028472900391,-73.937904357910156,40.68768310546875,N,1124
id0001638,1,2016-01-17 09:53:48,2016-01-17 10:01:05,1,-74.006034851074219,40.745090484619141,-73.993133544921875,40.758762359619141,N,437
id0001639,1,2016-06-04 23:32:38,2016-06-04 23:42:29,1,-73.997238159179687,40.737258911132812,-73.978446960449219,40.729522705078125,N,591
id0001640,2,2016-03-02 17:13:38,2016-03-02 17:34:05,1,-73.983062744140625,40.75946044921875,-73.987648010253906,40.745571136474609,N,1227
id0001642,1,2016-03-06 15:53:27,2016-03-06 15:59:04,2,-73.977890014648437,40.758537292480469,-73.984382629394531,40.749416351318359,N,337
id0001646,2,2016-03-06 18:46:09,2016-03-06 19:06:40,1,-73.999542236328125,40.73358154296875,-73.968696594238281,40.796188354492187,N,1231
id0001648,1,2016-03-12 21:51:45,2016-03-12 22:15:09,1,-74.006103515625,40.740085601806641,-73.976791381835938,40.747795104980469,N,1404
id0001649,1,2016-06-29 22:17:55,2016-06-29 22:34:40,1,-74.007476806640625,40.740772247314453,-73.989410400390625,40.747928619384766,N,1005
id0001651,2,2016-01-08 13:56:26,2016-01-08 14:06:49,1,-73.978721618652344,40.750686645507813,-73.970237731933594,40.762805938720703,N,623
id0001653,1,2016-06-21 21:26:53,2016-06-21 22:00:44,1,-73.974365234375,40.789043426513672,-73.987678527832031,40.71990966796875,N,2031
id0001657,2,2016-05-05 18:34:06,2016-05-05 18:56:46,6,-73.957061767578125,40.786174774169922,-73.962104797363281,40.758731842041016,N,1360
id0001658,2,2016-02-19 23:13:01,2016-02-19 23:30:26,1,-74.002632141113281,40.730609893798828,-73.972282409667969,40.747219085693359,N,1045
id0001659,1,2016-01-27 15:03:10,2016-01-27 15:18:55,1,-73.98382568359375,40.741001129150391,-74.001075744628906,40.74176025390625,N,945
id0001668,1,2016-03-12 23:06:19,2016-03-12 23:21:43,2,-73.999717712402344,40.731006622314453,-74.013763427734375,40.709484100341797,Y,924
id0001670,2,2016-04-15 22:42:53,2016-04-15 22:45:19,6,-73.978347778320312,40.729095458984375,-73.982185363769531,40.727928161621094,N,146
id0001683,2,2016-04-03 16:45:47,2016-04-03 16:54:20,1,-73.9803466796875,40.765644073486328,-73.970069885253906,40.784175872802734,N,513
id0001685,1,2016-02-06 00:31:44,2016-02-06 00:33:14,1,-73.972633361816406,40.753913879394531,-73.974105834960938,40.754585266113281,N,90
id0001690,2,2016-06-14 10:14:54,2016-06-14 10:34:40,1,-73.990211486816406,40.732246398925781,-73.97174072265625,40.761013031005859,N,1186
id0001698,1,2016-04-14 11:33:18,2016-04-14 11:59:56,1,-73.978431701660156,40.737026214599609,-73.936195373535156,40.798049926757812,N,1598
id0001707,1,2016-06-12 00:32:33,2016-06-12 00:49:55,1,-73.986373901367188,40.746120452880859,-74.009994506835937,40.709819793701172,N,1042
id0001711,1,2016-01-29 13:46:10,2016-01-29 13:51:31,1,-73.991119384765625,40.744674682617188,-73.986030578613281,40.740699768066406,N,321
id0001713,1,2016-02-16 08:57:58,2016-02-16 09:06:32,1,-73.989463806152344,40.776500701904297,-73.981834411621094,40.773101806640625,N,514
id0001715,2,2016-01-01 19:11:40,2016-01-01 19:18:15,3,-73.9774169921875,40.752918243408203,-73.991630554199219,40.74945068359375,N,395
id0001719,1,2016-05-20 07:57:17,2016-05-20 08:06:41,2,-73.962234497070312,40.767936706542969,-73.976387023925781,40.751628875732422,N,564
id0001721,1,2016-05-25 07:00:40,2016-05-25 07:04:15,1,-73.960258483886719,40.776126861572266,-73.954216003417969,40.784469604492188,N,215
id0001722,2,2016-02-17 20:26:50,2016-02-17 20:59:16,1,-73.987144470214844,40.720615386962891,-73.975532531738281,40.789745330810547,N,1946
id0001725,2,2016-03-04 23:25:46,2016-03-04 23:28:25,5,-73.998947143554687,40.734161376953125,-74.001571655273438,40.732170104980469,N,159
id0001728,2,2016-06-23 13:46:04,2016-06-23 14:06:35,1,-73.973640441894531,40.747531890869141,-73.961090087890625,40.768959045410156,N,1231
id0001730,1,2016-05-05 20:16:23,2016-05-05 20:34:22,1,-73.970672607421875,40.793552398681641,-73.968338012695312,40.754341125488281,N,1079
id0001734,2,2016-03-15 19:47:03,2016-03-15 20:14:50,1,-73.862823486328125,40.768787384033203,-73.975502014160156,40.762557983398438,N,1667
id0001736,1,2016-04-23 14:57:48,2016-04-23 15:03:00,1,-73.96612548828125,40.762325286865234,-73.956962585449219,40.766372680664063,N,312
id0001741,1,2016-01-10 01:33:04,2016-01-10 01:54:51,1,-73.776832580566406,40.645610809326172,-73.954673767089844,40.719734191894531,N,1307
id0001746,1,2016-04-01 23:02:35,2016-04-01 23:07:00,1,-73.98187255859375,40.768882751464844,-73.972061157226562,40.763370513916016,N,265
id0001748,2,2016-02-08 18:05:00,2016-02-08 18:41:08,3,-73.993370056152344,40.733131408691406,-73.923408508300781,40.866859436035156,N,2168
id0001755,2,2016-06-02 16:00:16,2016-06-02 16:42:17,6,-73.862808227539063,40.769031524658203,-73.988662719726563,40.747871398925781,N,2521
id0001757,2,2016-02-05 04:28:23,2016-02-05 04:50:27,2,-73.971908569335938,40.761051177978516,-73.875877380371094,40.8309326171875,N,1324
id0001758,1,2016-05-12 22:06:12,2016-05-12 22:11:56,3,-73.989608764648437,40.726039886474609,-73.997352600097656,40.721363067626953,N,344
id0001759,2,2016-04-29 08:07:45,2016-04-29 08:20:01,1,-74.007781982421875,40.731639862060547,-73.99224853515625,40.738079071044922,N,736
id0001763,2,2016-05-10 19:12:25,2016-05-10 19:21:28,5,-73.9765625,40.763660430908203,-73.977378845214844,40.779369354248047,N,543
id0001766,1,2016-01-19 07:42:25,2016-01-19 07:46:15,1,-73.9632568359375,40.774215698242187,-73.957015991210937,40.783218383789063,N,230
id0001767,2,2016-02-08 18:35:59,2016-02-08 18:54:17,1,-73.970733642578125,40.763221740722656,-73.997230529785156,40.729011535644531,N,1098
id0001770,1,2016-06-29 00:17:49,2016-06-29 00:19:24,1,-73.985641479492188,40.752971649169922,-73.991020202636719,40.750125885009766,N,95
id0001772,2,2016-01-11 09:16:51,2016-01-11 09:22:33,1,-73.991386413574219,40.749931335449219,-73.985603332519531,40.742118835449219,N,342
id0001774,1,2016-04-12 02:11:25,2016-04-12 02:27:12,1,-73.904647827148438,40.706066131591797,-73.865531921386719,40.753025054931641,N,947
id0001778,2,2016-03-13 04:16:56,2016-03-13 04:33:25,1,-74.007606506347656,40.740978240966797,-73.990699768066406,40.686180114746094,N,989
id0001779,1,2016-03-24 08:26:01,2016-03-24 08:37:30,1,-73.968971252441406,40.785896301269531,-73.98260498046875,40.761962890625,N,689
id0001780,1,2016-03-11 15:51:59,2016-03-11 16:06:24,1,-73.942825317382813,40.797153472900391,-73.970039367675781,40.796932220458984,N,865
id0001787,2,2016-03-15 15:59:03,2016-03-15 16:03:43,1,-73.970443725585937,40.788963317871094,-73.960861206054688,40.797508239746094,N,280
id0001788,2,2016-03-06 19:55:11,2016-03-06 20:15:16,1,-73.998970031738281,40.745414733886719,-73.982292175292969,40.776786804199219,N,1205
id0001790,1,2016-05-04 23:51:09,2016-05-04 23:56:23,1,-73.783447265625,40.648597717285156,-73.795913696289062,40.667678833007812,N,314
id0001792,2,2016-03-16 22:11:34,2016-03-16 22:24:08,2,-73.989273071289063,40.762908935546875,-74.008399963378906,40.745201110839844,N,754
id0001797,1,2016-02-16 20:06:12,2016-02-16 20:10:14,1,-73.958564758300781,40.764472961425781,-73.950828552246094,40.777759552001953,N,242
id0001799,1,2016-02-11 11:44:12,2016-02-11 11:55:34,1,-73.9674072265625,40.752475738525391,-73.970809936523438,40.764804840087891,N,682
id0001800,2,2016-05-08 21:04:26,2016-05-08 21:14:42,1,-73.985481262207031,40.747360229492187,-73.973548889160156,40.737930297851562,N,616
id0001803,2,2016-01-07 19:21:34,2016-01-07 19:24:50,5,-73.982749938964844,40.771808624267578,-73.988456726074219,40.763240814208984,N,196
id0001808,2,2016-04-20 12:04:29,2016-04-20 12:19:01,2,-73.98223876953125,40.745700836181641,-74.003341674804687,40.711074829101563,N,872
id0001813,1,2016-05-27 06:50:22,2016-05-27 06:53:33,1,-73.991119384765625,40.756435394287109,-73.981216430664063,40.753681182861328,N,191
id0001815,1,2016-06-07 17:56:01,2016-06-07 18:46:17,1,-73.969871520996094,40.768558502197266,-73.826934814453125,40.754531860351563,N,3016
id0001818,1,2016-02-06 13:19:03,2016-02-06 13:34:46,1,-73.959793090820313,40.771133422851563,-73.980506896972656,40.783603668212891,N,943
id0001819,1,2016-05-21 16:39:33,2016-05-21 17:02:31,1,-73.968002319335938,40.802127838134766,-74.008186340332031,40.743923187255859,N,1378
id0001828,2,2016-01-31 22:37:40,2016-01-31 22:40:50,1,-73.980392456054688,40.753829956054688,-73.989768981933594,40.757068634033203,N,190
id0001835,2,2016-06-06 07:47:04,2016-06-06 07:49:36,2,-73.987297058105469,40.762290954589844,-73.992462158203125,40.758609771728516,N,152
id0001836,2,2016-02-20 01:08:50,2016-02-20 01:38:57,5,-73.983970642089844,40.725391387939453,-73.924644470214844,40.70489501953125,N,1807
id0001837,1,2016-03-10 20:18:36,2016-03-10 20:26:26,1,-73.977317810058594,40.749622344970703,-73.990303039550781,40.751602172851562,N,470
id0001849,1,2016-01-15 04:18:47,2016-01-15 04:32:16,1,-73.9837646484375,40.76123046875,-73.924957275390625,40.80999755859375,N,809
id0001853,2,2016-02-14 02:16:49,2016-02-14 02:31:11,1,-73.986625671386719,40.747207641601563,-74.005805969238281,40.710830688476563,N,862
id0001857,1,2016-02-29 20:53:18,2016-02-29 21:15:52,1,-73.992034912109375,40.695144653320312,-73.948577880859375,40.74444580078125,N,1354
id0001859,2,2016-02-22 14:07:58,2016-02-22 14:12:18,1,-73.966171264648438,40.761833190917969,-73.956161499023438,40.76806640625,N,260
id0001861,1,2016-04-20 23:45:18,2016-04-21 00:03:34,1,-73.9759521484375,40.755485534667969,-74.003898620605469,40.70745849609375,N,1096
id0001864,2,2016-01-12 10:58:13,2016-01-12 11:19:15,2,-73.954261779785156,40.787189483642578,-73.96875,40.762561798095703,N,1262
id0001866,1,2016-03-11 03:52:55,2016-03-11 03:59:56,1,-73.993911743164062,40.728641510009766,-73.975677490234375,40.744850158691406,N,421
id0001870,2,2016-02-29 19:37:34,2016-02-29 19:44:34,1,-73.967666625976562,40.762989044189453,-73.952178955078125,40.781120300292969,N,420
id0001871,2,2016-06-10 23:39:47,2016-06-11 00:12:35,1,-73.991180419921875,40.727607727050781,-73.960784912109375,40.766731262207031,N,1968
id0001874,2,2016-04-15 23:54:04,2016-04-15 23:59:49,4,-73.98992919921875,40.741020202636719,-73.977500915527344,40.751308441162109,N,345
id0001877,1,2016-01-02 13:01:18,2016-01-02 13:11:55,1,-73.964218139648437,40.767551422119141,-73.985870361328125,40.756141662597656,N,637
id0001879,1,2016-05-21 14:17:00,2016-05-21 14:41:01,1,-73.994056701660156,40.751171112060547,-74.016731262207031,40.704757690429688,N,1441
id0001880,1,2016-04-30 10:47:56,2016-04-30 10:54:32,1,-73.973518371582031,40.74407958984375,-73.974494934082031,40.756786346435547,N,396
id0001881,1,2016-04-05 18:09:01,2016-04-05 18:34:57,1,-74.008163452148438,40.740512847900391,-73.989921569824219,40.712306976318359,N,1556
id0001887,2,2016-06-28 17:30:33,2016-06-28 17:51:46,1,-74.013038635253906,40.7022705078125,-73.984016418457031,40.743949890136719,N,1273
id0001897,2,2016-01-24 21:15:29,2016-01-24 21:21:27,1,-73.990142822265625,40.729385375976562,-73.997222900390625,40.714595794677734,N,358
id0001900,2,2016-06-03 17:38:02,2016-06-03 17:39:06,1,-73.781936645507813,40.644401550292969,-73.781707763671875,40.644451141357422,N,64
id0001901,1,2016-06-07 17:37:43,2016-06-07 17:48:14,2,-73.886032104492187,40.772979736328125,-73.919731140136719,40.772682189941406,N,631
id0001903,2,2016-02-16 08:14:17,2016-02-16 08:26:27,5,-73.981338500976563,40.763385772705078,-73.974723815917969,40.753063201904297,N,730
id0001904,2,2016-01-03 12:33:16,2016-01-03 12:40:17,1,-73.953056335449219,40.783031463623047,-73.970619201660156,40.767429351806641,N,421
id0001905,1,2016-03-04 11:47:47,2016-03-04 11:51:49,2,-74.000595092773438,40.720954895019531,-73.996192932128906,40.723499298095703,N,242
id0001907,2,2016-02-23 11:26:05,2016-02-23 11:37:27,2,-73.97039794921875,40.756271362304688,-73.95538330078125,40.764610290527344,N,682
id0001909,1,2016-01-09 15:46:15,2016-01-09 15:51:35,1,-73.980056762695312,40.781059265136719,-73.968185424804688,40.799644470214844,N,320
id0001911,1,2016-02-05 23:35:32,2016-02-05 23:47:28,2,-74.002876281738281,40.73358154296875,-73.982978820800781,40.731548309326172,N,716
id0001912,1,2016-06-09 21:59:08,2016-06-09 22:18:29,1,-73.987190246582031,40.73297119140625,-73.967697143554688,40.757968902587891,N,1161
id0001915,1,2016-01-16 10:57:55,2016-01-16 11:13:42,2,-73.975326538085938,40.759536743164063,-73.988441467285156,40.723194122314453,N,947
id0001918,2,2016-03-20 18:08:02,2016-03-20 18:16:58,5,-73.980598449707031,40.764579772949219,-73.972427368164062,40.764888763427734,N,536
id0001922,2,2016-02-08 09:11:18,2016-02-08 09:15:00,2,-73.966171264648438,40.753608703613281,-73.970001220703125,40.756710052490234,N,222
id0001926,2,2016-04-16 07:36:04,2016-04-16 07:52:15,5,-73.978187561035156,40.685260772705078,-73.974571228027344,40.741790771484375,N,971
id0001929,2,2016-04-11 16:21:39,2016-04-11 16:44:42,1,-74.003555297851563,40.732517242431641,-73.993888854980469,40.670284271240234,N,1383
id0001931,2,2016-01-20 10:17:01,2016-01-20 10:22:46,1,-73.983467102050781,40.741359710693359,-73.978569030761719,40.750831604003906,N,345
id0001933,1,2016-03-10 11:53:39,2016-03-10 12:08:54,1,-73.965805053710938,40.790321350097656,-73.972518920898437,40.764926910400391,N,915
id0001937,2,2016-05-17 16:07:07,2016-05-17 16:42:23,5,-73.9776611328125,40.749431610107422,-73.871940612792969,40.774272918701172,N,2116
id0001938,2,2016-03-12 22:23:20,2016-03-12 22:31:56,1,-73.982887268066406,40.759471893310547,-73.983352661132813,40.747051239013672,N,516
id0001945,1,2016-05-30 11:43:51,2016-05-30 11:52:29,2,-73.873001098632813,40.774158477783203,-73.828399658203125,40.763679504394531,N,518
id0001947,2,2016-03-23 23:54:11,2016-03-24 00:27:31,5,-73.989410400390625,40.735939025878906,-73.921401977539062,40.762859344482422,N,2000
id0001948,1,2016-02-15 00:11:21,2016-02-15 00:14:32,1,-73.976722717285156,40.751674652099609,-73.972419738769531,40.756397247314453,N,191
id0001953,1,2016-04-27 07:48:51,2016-04-27 07:56:45,1,-73.963958740234375,40.765125274658203,-73.953559875488281,40.784622192382813,N,474
id0001955,1,2016-01-06 17:14:55,2016-01-06 17:27:12,1,-73.973480224609375,40.757575988769531,-73.975677490234375,40.752403259277344,N,737
id0001958,1,2016-05-19 21:20:28,2016-05-19 21:24:32,1,-73.983413696289062,40.738853454589844,-73.980636596679688,40.734348297119141,N,244
id0001961,1,2016-03-08 15:44:11,2016-03-08 15:59:28,4,-74.004081726074219,40.747879028320313,-73.990692138671875,40.734851837158203,N,917
id0001969,1,2016-01-31 10:14:14,2016-01-31 10:28:26,4,-73.987945556640625,40.740909576416016,-73.999862670898438,40.758819580078125,N,852
id0001972,2,2016-06-26 18:09:11,2016-06-26 18:13:09,2,-73.975982666015625,40.728488922119141,-73.986114501953125,40.730319976806641,N,238
id0001975,2,2016-05-17 19:03:18,2016-05-17 19:15:00,1,-73.964340209960937,40.761501312255859,-73.950027465820312,40.7872314453125,N,702
id0001984,1,2016-03-14 10:11:13,2016-03-14 10:23:02,1,-73.963134765625,40.774127960205078,-73.973434448242188,40.756706237792969,N,709
id0001986,1,2016-06-21 15:05:28,2016-06-21 15:42:24,1,-73.968513488769531,40.764297485351562,-74.002426147460938,40.721603393554688,N,2216
id0001987,1,2016-02-10 21:06:01,2016-02-10 21:24:21,1,-73.97064208984375,40.7548828125,-74.002304077148438,40.738323211669922,N,1100
id0002000,2,2016-06-11 14:15:49,2016-06-11 14:19:34,2,-73.97760009765625,40.761844635009766,-73.971015930175781,40.759120941162109,N,225
id0002001,1,2016-03-24 10:48:36,2016-03-24 11:14:28,1,-73.788421630859375,40.6417236328125,-73.726341247558594,40.786865234375,N,1552
id0002002,2,2016-05-13 20:40:49,2016-05-13 21:07:52,2,-73.995750427246094,40.716541290283203,-73.978179931640625,40.748470306396484,N,1623
id0002005,1,2016-03-20 22:42:48,2016-03-20 22:49:46,1,-73.986137390136719,40.762355804443359,-73.975738525390625,40.786876678466797,N,418
id0002008,1,2016-05-31 04:24:00,2016-05-31 04:29:00,1,-73.998374938964844,40.760692596435547,-74.006034851074219,40.742954254150391,N,300
id0002015,1,2016-02-03 09:13:53,2016-02-03 09:26:11,1,-73.979133605957031,40.751190185546875,-73.988510131835938,40.736618041992188,N,738
id0002016,2,2016-04-08 15:10:54,2016-04-08 15:46:58,1,-73.964302062988281,40.803207397460938,-73.871124267578125,40.7740478515625,N,2164
id0002018,1,2016-01-11 21:13:53,2016-01-11 21:30:08,1,-73.969367980957031,40.757637023925781,-73.970733642578125,40.793354034423828,N,975
id0002020,2,2016-03-26 13:00:14,2016-03-26 13:13:55,1,-73.951469421386719,40.774089813232422,-73.975288391113281,40.752559661865234,N,821
id0002021,2,2016-02-01 19:49:12,2016-02-01 19:59:06,1,-73.993637084960938,40.767204284667969,-73.989463806152344,40.748752593994141,N,594
id0002026,2,2016-05-04 19:28:51,2016-05-04 20:52:03,1,-73.999076843261719,40.724956512451172,-73.783248901367188,40.643825531005859,N,4992
id0002028,1,2016-01-26 07:40:50,2016-01-26 08:17:23,2,-73.985847473144531,40.726829528808594,-73.870384216308594,40.773361206054687,N,2193
id0002030,2,2016-06-16 23:45:24,2016-06-16 23:56:36,1,-74.015068054199219,40.704669952392578,-73.978141784667969,40.713348388671875,N,672
id0002034,1,2016-06-20 09:19:11,2016-06-20 09:45:58,1,-73.994178771972656,40.751110076904297,-73.954238891601563,40.790134429931641,N,1607
id0002036,1,2016-01-14 08:23:42,2016-01-14 08:55:33,1,-73.958259582519531,40.773029327392578,-74.006797790527344,40.711231231689453,Y,1911
id0002037,1,2016-06-09 12:21:59,2016-06-09 12:42:53,1,-73.982048034667969,40.745502471923828,-73.861740112304688,40.768428802490234,N,1254
id0002041,1,2016-04-05 16:47:06,2016-04-05 16:55:38,1,-73.963356018066406,40.808887481689453,-73.97662353515625,40.788162231445313,N,512
id0002043,2,2016-01-31 14:45:00,2016-01-31 14:51:36,1,-73.979927062988281,40.755771636962891,-73.991668701171875,40.749420166015625,N,396
id0002047,2,2016-02-05 18:32:39,2016-02-05 18:56:24,1,-73.991493225097656,40.750038146972656,-73.967147827148438,40.757610321044922,N,1425
id0002048,1,2016-02-12 09:45:48,2016-02-12 10:24:55,1,-73.97808837890625,40.752948760986328,-74.035263061523438,40.717220306396484,N,2347
id0002050,2,2016-02-08 21:53:58,2016-02-08 22:09:02,1,-73.990669250488281,40.751148223876953,-73.956718444824219,40.766311645507813,N,904
id0002051,2,2016-06-17 10:59:37,2016-06-17 11:08:43,5,-73.974937438964844,40.758640289306641,-73.970039367675781,40.763378143310547,N,546
id0002052,1,2016-02-06 16:22:34,2016-02-06 16:29:58,1,-73.789901733398437,40.646766662597656,-73.813102722167969,40.697017669677734,N,444
id0002054,2,2016-01-27 08:00:04,2016-01-27 08:08:21,1,-73.961204528808594,40.768852233886719,-73.971794128417969,40.759822845458984,N,497
id0002056,2,2016-03-26 17:40:08,2016-03-26 17:43:25,2,-74.005119323730469,40.721160888671875,-74.00274658203125,40.726066589355469,N,197
id0002059,2,2016-03-19 14:17:04,2016-03-19 14:20:17,1,-73.952651977539063,40.779918670654297,-73.953971862792969,40.774890899658203,N,193
id0002061,2,2016-03-06 23:22:20,2016-03-06 23:37:14,1,-73.99945068359375,40.731204986572266,-73.982208251953125,40.778953552246094,N,894
id0002062,1,2016-06-07 19:52:57,2016-06-07 19:56:25,1,-74.014366149902344,40.703865051269531,-74.017112731933594,40.708477020263672,N,208
id0002063,2,2016-04-02 20:48:33,2016-04-02 20:56:49,1,-73.994773864746094,40.754970550537109,-73.996467590332031,40.745277404785156,N,496
id0002065,2,2016-06-03 19:50:54,2016-06-03 20:15:20,1,-73.973548889160156,40.763092041015625,-74.003257751464844,40.743816375732422,N,1466
id0002067,2,2016-01-29 08:49:11,2016-01-29 08:54:03,1,-73.966903686523438,40.769599914550781,-73.954139709472656,40.767059326171875,N,292
id0002068,1,2016-01-31 14:25:39,2016-01-31 14:33:29,2,-73.96490478515625,40.775367736816406,-73.952957153320313,40.786075592041016,N,470
id0002069,1,2016-03-05 14:06:29,2016-03-05 14:26:25,1,-73.96435546875,40.792289733886719,-73.990394592285156,40.7510986328125,N,1196
id0002071,2,2016-01-09 10:23:15,2016-01-09 10:28:38,5,-73.975593566894531,40.750038146972656,-73.972099304199219,40.762138366699219,N,323
id0002077,1,2016-03-02 09:45:00,2016-03-02 09:46:06,1,-73.962081909179688,40.767627716064453,-73.961723327636719,40.77105712890625,N,66
id0002080,2,2016-02-15 14:31:56,2016-02-15 14:39:58,1,-73.956039428710937,40.779693603515625,-73.974159240722656,40.784885406494141,N,482
id0002083,2,2016-03-24 07:23:14,2016-03-24 07:30:44,1,-73.990768432617188,40.756088256835937,-73.971328735351563,40.756069183349609,N,450
id0002084,1,2016-04-29 20:55:39,2016-04-29 21:21:26,2,-73.995086669921875,40.725479125976562,-73.985031127929688,40.764087677001953,N,1547
id0002085,2,2016-03-20 19:17:49,2016-03-20 19:21:51,1,-73.977287292480469,40.742141723632813,-73.965232849121094,40.757720947265625,N,242
id0002087,1,2016-06-07 14:21:07,2016-06-07 15:10:48,1,-73.863533020019531,40.769718170166016,-73.974922180175781,40.761878967285156,N,2981
id0002090,2,2016-02-18 19:09:43,2016-02-18 19:30:11,2,-73.997299194335938,40.722141265869141,-73.988861083984375,40.757648468017578,N,1228
id0002094,1,2016-01-08 13:41:37,2016-01-08 13:51:31,1,-74.005500793457031,40.706249237060547,-73.992088317871094,40.687355041503906,N,594
id0002095,2,2016-03-22 21:45:34,2016-03-22 22:07:47,1,-73.99114990234375,40.723480224609375,-73.980888366699219,40.661468505859375,N,1333
id0002101,1,2016-02-13 12:17:39,2016-02-13 12:43:37,1,-74.00457763671875,40.721626281738281,-73.953384399414063,40.771450042724609,N,1558
id0002109,1,2016-01-10 00:32:54,2016-01-10 00:52:58,1,-73.935676574707031,40.761119842529297,-73.987396240234375,40.758037567138672,N,1204
id0002111,1,2016-02-06 20:13:40,2016-02-06 20:27:40,1,-73.954818725585937,40.773635864257812,-73.985466003417969,40.756099700927734,N,840
id0002113,1,2016-03-28 19:09:54,2016-03-28 19:21:41,2,-73.984825134277344,40.748271942138672,-73.985160827636719,40.760982513427734,N,707
